order_id,date,customer_id,category,subcategory,price,size,color,returned,rating,payment_method,margin,day_of_week,day_of_month
ORDER_0733,2022-09-10,CUST_0228,Acessórios,Bolsas,307.74,Único,Marrom,True,3,PIX,141.05,5,10
ORDER_0734,2022-09-10,CUST_0405,Saias,Longa,209.86,M,Preto,False,5,PIX,90.94,5,10
ORDER_0735,2022-09-11,CUST_0126,Vestidos,Festa,492.92,P,Azul,False,5,Boleto,225.92,6,11
ORDER_0736,2022-09-11,CUST_0444,Saias,Longa,229.12,P,Rosa,False,5,PIX,99.28,6,11
ORDER_0737,2022-09-11,CUST_0209,Calças,Jeans,282.42,GG,Preto,False,5,PIX,112.97,6,11
ORDER_0738,2022-09-11,CUST_0097,Saias,Midi,157.86,P,Vermelho,False,5,Debit Card,65.78,6,11
ORDER_0739,2022-09-11,CUST_0074,Saias,Midi,148.68,M,Rosa,False,4,Debit Card,61.95,6,11
ORDER_0740,2022-09-13,CUST_0115,Acessórios,Bolsas,209.49,Único,Dourado,False,4,Boleto,115.22,1,13
ORDER_0741,2022-09-13,CUST_0191,Acessórios,Bolsas,274.99,Único,Preto,False,5,PIX,151.24,1,13
ORDER_0742,2022-09-13,CUST_0495,Blusas,Moletom,115.83,G,Azul,False,3,PIX,52.12,1,13
ORDER_0743,2022-09-14,CUST_0170,Vestidos,Praia,87.24,M,Preto,False,5,Credit Card,43.62,2,14
ORDER_0744,2022-09-14,CUST_0307,Acessórios,Cintos,143.99,Único,Marrom,True,3,Boleto,72.0,2,14
ORDER_0745,2022-09-14,CUST_0448,Blusas,Social,196.64,G,Preto,False,3,Credit Card,94.39,2,14
ORDER_0746,2022-09-15,CUST_0204,Calças,Moletom,177.78,M,Preto,False,4,Boleto,80.0,3,15
ORDER_0747,2022-09-15,CUST_0056,Blusas,T-shirt,97.35,G,Azul,False,5,Boleto,40.89,3,15
ORDER_0748,2022-09-16,CUST_0208,Vestidos,Festa,534.36,P,Rosa,False,4,Credit Card,293.9,4,16
ORDER_0749,2022-09-16,CUST_0041,Calças,Social,275.72,M,Preto,False,3,Credit Card,143.37,4,16
ORDER_0750,2022-09-16,CUST_0032,Saias,Mini,112.42,M,Azul,False,5,PIX,52.84,4,16
ORDER_0751,2022-09-16,CUST_0015,Acessórios,Bolsas,293.53,Único,Dourado,False,4,Debit Card,161.44,4,16
ORDER_0752,2022-09-18,CUST_0062,Blusas,Social,170.83,GG,Preto,False,5,Boleto,68.33,6,18
ORDER_0753,2022-09-18,CUST_0155,Acessórios,Cintos,96.29,Único,Marrom,False,3,PIX,40.12,6,18
ORDER_0754,2022-09-18,CUST_0284,Saias,Longa,199.67,P,Rosa,False,5,PIX,86.52,6,18
ORDER_0755,2022-09-18,CUST_0209,Acessórios,Bolsas,467.15,Único,Dourado,False,5,Credit Card,214.11,6,18
ORDER_0756,2022-09-18,CUST_0320,Acessórios,Cintos,124.33,Único,Preto,False,4,Boleto,51.8,6,18
ORDER_0757,2022-09-19,CUST_0494,Calças,Moletom,127.11,G,Azul,False,4,Boleto,57.2,0,19
ORDER_0758,2022-09-20,CUST_0187,Blusas,Social,155.6,P,Preto,False,5,PIX,74.69,1,20
ORDER_0759,2022-09-21,CUST_0498,Blusas,T-shirt,79.49,G,Azul,False,2,Debit Card,33.39,2,21
ORDER_0760,2022-09-21,CUST_0442,Blusas,T-shirt,64.95,M,Azul,False,5,Debit Card,27.28,2,21
ORDER_0761,2022-09-21,CUST_0130,Saias,Longa,221.2,M,Preto,True,2,Credit Card,115.02,2,21
ORDER_0762,2022-09-21,CUST_0127,Acessórios,Cintos,88.67,Único,Prata,False,5,Credit Card,44.34,2,21
ORDER_0763,2022-09-22,CUST_0292,Saias,Midi,136.58,M,Vermelho,False,5,Boleto,68.29,3,22
ORDER_0764,2022-09-23,CUST_0114,Blusas,Social,144.0,M,Azul,False,3,Boleto,69.12,4,23
ORDER_0765,2022-09-24,CUST_0199,Vestidos,Casual,217.81,M,Vermelho,False,2,PIX,81.68,5,24
ORDER_0766,2022-09-25,CUST_0013,Calças,Jeans,424.53,M,Preto,False,4,Boleto,141.51,6,25
ORDER_0767,2022-09-25,CUST_0271,Blusas,Moletom,161.31,M,Branco,False,5,Debit Card,50.41,6,25
ORDER_0768,2022-09-25,CUST_0089,Acessórios,Bolsas,310.71,Único,Prata,False,5,PIX,118.67,6,25
ORDER_0769,2022-09-25,CUST_0215,Vestidos,Festa,811.27,G,Preto,False,4,PIX,309.86,6,25
ORDER_0770,2022-09-25,CUST_0444,Vestidos,Casual,160.37,P,Azul,True,3,Credit Card,50.12,6,25
ORDER_0771,2022-09-25,CUST_0278,Saias,Midi,336.86,G,Vermelho,False,1,Debit Card,116.97,6,25
ORDER_0772,2022-09-26,CUST_0447,Saias,Midi,256.92,M,Preto,False,3,PIX,107.05,0,26
ORDER_0773,2022-09-27,CUST_0474,Calças,Jeans,174.85,GG,Azul,False,3,PIX,69.94,1,27
ORDER_0774,2022-09-27,CUST_0481,Saias,Mini,109.99,M,Rosa,True,5,Debit Card,43.08,1,27
ORDER_0775,2022-09-27,CUST_0203,Acessórios,Bijuterias,86.38,Único,Marrom,False,5,Boleto,43.19,1,27
ORDER_0776,2022-09-27,CUST_0074,Vestidos,Festa,537.66,M,Preto,False,5,PIX,246.43,1,27
ORDER_0777,2022-09-28,CUST_0025,Vestidos,Festa,443.5,G,Vermelho,False,5,Credit Card,203.27,2,28
ORDER_0778,2022-09-28,CUST_0101,Acessórios,Bijuterias,92.3,Único,Marrom,False,4,Debit Card,46.15,2,28
ORDER_0779,2022-09-28,CUST_0176,Saias,Mini,194.57,P,Rosa,False,5,PIX,76.21,2,28
ORDER_0780,2022-09-28,CUST_0427,Saias,Longa,206.1,M,Azul,False,5,PIX,89.31,2,28
ORDER_0781,2022-09-29,CUST_0117,Vestidos,Festa,405.71,G,Azul,False,5,Debit Card,185.95,3,29
ORDER_0782,2022-09-29,CUST_0166,Blusas,Social,164.89,G,Azul,False,5,PIX,65.96,3,29
ORDER_0783,2022-09-30,CUST_0041,Saias,Mini,206.84,M,Preto,False,3,Credit Card,81.01,4,30
ORDER_0784,2022-09-30,CUST_0429,Acessórios,Cintos,120.68,Único,Marrom,True,2,Debit Card,50.28,4,30
ORDER_0785,2022-09-30,CUST_0344,Saias,Midi,253.21,M,Preto,False,3,Boleto,105.5,4,30
ORDER_0786,2022-09-30,CUST_0424,Saias,Midi,274.54,G,Rosa,False,4,Boleto,114.39,4,30
ORDER_0787,2022-10-01,CUST_0366,Vestidos,Casual,173.89,G,Preto,False,2,Boleto,54.34,5,1
ORDER_0788,2022-10-01,CUST_0120,Saias,Midi,309.34,P,Vermelho,False,2,Boleto,107.41,5,1
ORDER_0789,2022-10-01,CUST_0097,Vestidos,Casual,231.74,M,Vermelho,False,5,PIX,72.42,5,1
ORDER_0790,2022-10-01,CUST_0145,Calças,Social,468.23,G,Azul,False,3,Boleto,169.08,5,1
ORDER_0791,2022-10-02,CUST_0216,Blusas,T-shirt,99.86,M,Azul,False,4,PIX,29.13,6,2
ORDER_0792,2022-10-03,CUST_0229,Blusas,T-shirt,94.28,M,Preto,False,2,Boleto,33.0,0,3
ORDER_0793,2022-10-03,CUST_0313,Calças,Jeans,186.76,GG,Preto,True,2,PIX,74.7,0,3
ORDER_0794,2022-10-04,CUST_0130,Blusas,Moletom,167.41,P,Azul,False,4,PIX,62.78,1,4
ORDER_0795,2022-10-04,CUST_0352,Acessórios,Bijuterias,51.0,Único,Preto,False,3,Boleto,25.5,1,4
ORDER_0796,2022-10-04,CUST_0377,Acessórios,Cintos,63.49,Único,Prata,False,3,PIX,26.45,1,4
ORDER_0797,2022-10-04,CUST_0318,Saias,Midi,145.45,M,Vermelho,False,5,Debit Card,60.6,1,4
ORDER_0798,2022-10-04,CUST_0472,Saias,Longa,202.92,P,Azul,True,3,PIX,87.93,1,4
ORDER_0799,2022-10-05,CUST_0137,Vestidos,Casual,185.95,M,Azul,True,3,PIX,69.73,2,5
ORDER_0800,2022-10-05,CUST_0324,Calças,Social,295.82,GG,Branco,True,4,Debit Card,128.19,2,5
ORDER_0801,2022-10-06,CUST_0337,Acessórios,Cintos,127.05,Único,Preto,False,1,Boleto,63.52,3,6
ORDER_0802,2022-10-07,CUST_0273,Acessórios,Bolsas,265.26,Único,Marrom,False,5,Debit Card,145.89,4,7
ORDER_0803,2022-10-07,CUST_0117,Saias,Midi,142.9,M,Rosa,False,2,PIX,71.45,4,7
ORDER_0804,2022-10-07,CUST_0306,Blusas,Social,138.16,P,Rosa,False,5,PIX,66.32,4,7
ORDER_0805,2022-10-08,CUST_0368,Blusas,Social,290.82,GG,Azul,False,3,PIX,116.33,5,8
ORDER_0806,2022-10-08,CUST_0094,Blusas,T-shirt,93.5,G,Azul,False,2,PIX,32.73,5,8
ORDER_0807,2022-10-09,CUST_0168,Calças,Social,381.18,G,Azul,False,4,Boleto,165.18,6,9
ORDER_0808,2022-10-09,CUST_0442,Saias,Longa,305.64,G,Azul,False,4,Credit Card,132.44,6,9
ORDER_0809,2022-10-09,CUST_0203,Saias,Longa,289.9,G,Rosa,False,5,PIX,125.62,6,9
ORDER_0810,2022-10-10,CUST_0341,Calças,Social,288.29,M,Azul,False,5,Boleto,149.91,0,10
ORDER_0811,2022-10-10,CUST_0149,Saias,Midi,123.94,G,Rosa,True,3,Credit Card,61.97,0,10
ORDER_0812,2022-10-10,CUST_0402,Saias,Mini,136.55,P,Azul,False,5,Credit Card,64.18,0,10
ORDER_0813,2022-10-11,CUST_0183,Calças,Moletom,91.31,M,Preto,False,3,PIX,41.09,1,11
ORDER_0814,2022-10-11,CUST_0413,Blusas,Moletom,198.32,M,Azul,False,2,Boleto,89.24,1,11
ORDER_0815,2022-10-12,CUST_0152,Blusas,T-shirt,51.31,M,Rosa,False,5,PIX,21.55,2,12
ORDER_0816,2022-10-12,CUST_0074,Blusas,T-shirt,106.06,G,Preto,False,4,Boleto,44.55,2,12
ORDER_0817,2022-10-12,CUST_0365,Vestidos,Casual,186.42,P,Vermelho,False,2,PIX,83.89,2,12
ORDER_0818,2022-10-12,CUST_0401,Calças,Jeans,243.35,M,Preto,False,3,Boleto,116.81,2,12
ORDER_0819,2022-10-12,CUST_0274,Calças,Social,297.05,G,Preto,False,4,Credit Card,154.47,2,12
ORDER_0820,2022-10-12,CUST_0042,Acessórios,Bijuterias,52.97,Único,Marrom,False,4,Debit Card,31.78,2,12
ORDER_0821,2022-10-12,CUST_0496,Blusas,Moletom,127.9,GG,Azul,False,5,PIX,57.56,2,12
ORDER_0822,2022-10-13,CUST_0212,Blusas,Moletom,146.95,G,Azul,False,5,PIX,66.13,3,13
ORDER_0823,2022-10-14,CUST_0101,Acessórios,Cintos,57.09,Único,Prata,False,4,PIX,28.55,4,14
ORDER_0824,2022-10-14,CUST_0045,Vestidos,Praia,124.29,M,Vermelho,False,5,Credit Card,62.15,4,14
ORDER_0825,2022-10-15,CUST_0082,Vestidos,Casual,163.78,P,Azul,False,4,PIX,61.42,5,15
ORDER_0826,2022-10-15,CUST_0017,Blusas,T-shirt,68.48,M,Azul,True,4,PIX,23.97,5,15
ORDER_0827,2022-10-15,CUST_0073,Saias,Midi,261.53,M,Rosa,False,4,PIX,108.97,5,15
ORDER_0828,2022-10-15,CUST_0014,Saias,Mini,114.48,G,Vermelho,False,5,Credit Card,44.84,5,15
ORDER_0829,2022-10-16,CUST_0433,Vestidos,Festa,637.62,P,Rosa,False,4,Credit Card,292.24,6,16
ORDER_0830,2022-10-16,CUST_0157,Acessórios,Bijuterias,70.0,Único,Prata,False,4,PIX,35.0,6,16
ORDER_0831,2022-10-16,CUST_0223,Acessórios,Bijuterias,43.38,Único,Dourado,False,5,PIX,21.69,6,16
ORDER_0832,2022-10-16,CUST_0132,Calças,Moletom,156.6,G,Preto,False,4,Credit Card,58.73,6,16
ORDER_0833,2022-10-16,CUST_0338,Calças,Moletom,117.17,G,Branco,False,5,Boleto,43.94,6,16
ORDER_0834,2022-10-16,CUST_0404,Blusas,Moletom,136.68,GG,Branco,True,2,Credit Card,51.26,6,16
ORDER_0835,2022-10-16,CUST_0376,Saias,Longa,284.96,G,Azul,False,5,PIX,123.48,6,16
ORDER_0836,2022-10-18,CUST_0376,Acessórios,Cintos,65.25,Único,Prata,False,5,Credit Card,32.62,1,18
ORDER_0837,2022-10-19,CUST_0047,Saias,Mini,96.25,M,Azul,False,5,Boleto,45.24,2,19
ORDER_0838,2022-10-19,CUST_0107,Acessórios,Cintos,140.07,Único,Dourado,False,4,Credit Card,70.03,2,19
ORDER_0839,2022-10-20,CUST_0108,Acessórios,Cintos,106.98,Único,Prata,True,1,Boleto,53.49,3,20
ORDER_0840,2022-10-20,CUST_0265,Calças,Jeans,203.38,P,Preto,False,4,Credit Card,97.62,3,20
ORDER_0841,2022-10-20,CUST_0205,Blusas,Social,151.98,GG,Azul,False,3,Boleto,72.95,3,20
ORDER_0842,2022-10-21,CUST_0079,Vestidos,Praia,95.31,M,Rosa,False,2,PIX,47.66,4,21
ORDER_0843,2022-10-21,CUST_0155,Vestidos,Praia,112.2,M,Vermelho,False,4,Credit Card,56.1,4,21
ORDER_0844,2022-10-22,CUST_0271,Acessórios,Bijuterias,63.95,Único,Preto,False,4,Debit Card,31.97,5,22
ORDER_0845,2022-10-22,CUST_0476,Calças,Social,259.79,G,Branco,False,4,Credit Card,112.57,5,22
ORDER_0846,2022-10-22,CUST_0485,Acessórios,Bolsas,200.83,Único,Prata,False,4,Credit Card,92.05,5,22
ORDER_0847,2022-10-23,CUST_0247,Acessórios,Bijuterias,87.31,Único,Dourado,False,4,Credit Card,43.66,6,23
ORDER_0848,2022-10-23,CUST_0019,Calças,Jeans,346.15,M,Branco,True,1,PIX,138.46,6,23
ORDER_0849,2022-10-23,CUST_0346,Vestidos,Praia,132.29,P,Rosa,False,5,PIX,55.12,6,23
ORDER_0850,2022-10-23,CUST_0436,Calças,Moletom,182.86,GG,Preto,False,3,Credit Card,68.57,6,23
ORDER_0851,2022-10-23,CUST_0026,Blusas,Social,256.22,M,Preto,False,4,Credit Card,102.49,6,23
ORDER_0852,2022-10-23,CUST_0217,Acessórios,Bolsas,373.9,Único,Preto,False,4,Credit Card,171.37,6,23
ORDER_0853,2022-10-24,CUST_0154,Calças,Social,197.46,M,Preto,False,3,Credit Card,102.68,0,24
ORDER_0854,2022-10-25,CUST_0154,Acessórios,Bijuterias,75.65,Único,Dourado,False,4,Debit Card,37.82,1,25
ORDER_0855,2022-10-25,CUST_0174,Acessórios,Bolsas,332.21,Único,Preto,False,2,PIX,152.26,1,25
ORDER_0856,2022-10-27,CUST_0092,Acessórios,Bolsas,476.11,Único,Preto,False,1,PIX,218.22,3,27
ORDER_0857,2022-10-28,CUST_0433,Saias,Longa,200.52,M,Rosa,True,4,Credit Card,86.89,4,28
ORDER_0858,2022-10-28,CUST_0338,Acessórios,Bolsas,314.22,Único,Prata,False,4,Credit Card,144.02,4,28
ORDER_0859,2022-10-28,CUST_0480,Acessórios,Bijuterias,112.9,Único,Marrom,False,4,Boleto,56.45,4,28
ORDER_0860,2022-10-28,CUST_0181,Blusas,T-shirt,64.73,G,Branco,False,5,Debit Card,22.65,4,28
ORDER_0861,2022-10-28,CUST_0131,Vestidos,Praia,146.08,G,Rosa,False,5,Debit Card,60.87,4,28
ORDER_0862,2022-10-29,CUST_0450,Vestidos,Festa,740.49,G,Vermelho,False,5,Credit Card,282.83,5,29
ORDER_0863,2022-10-29,CUST_0481,Blusas,T-shirt,107.08,M,Azul,False,3,PIX,31.23,5,29
ORDER_0864,2022-10-29,CUST_0298,Blusas,T-shirt,91.08,G,Branco,False,5,Debit Card,26.56,5,29
ORDER_0865,2022-10-29,CUST_0275,Calças,Social,395.8,M,Azul,False,4,PIX,142.93,5,29
ORDER_0866,2022-10-30,CUST_0273,Blusas,Moletom,173.15,P,Azul,False,5,PIX,54.11,6,30
ORDER_0867,2022-10-30,CUST_0492,Blusas,Moletom,198.84,G,Rosa,False,4,Credit Card,62.14,6,30
ORDER_0868,2022-10-30,CUST_0417,Blusas,Social,328.92,P,Rosa,False,3,PIX,109.64,6,30
ORDER_0869,2022-10-30,CUST_0076,Blusas,Social,183.86,GG,Preto,True,1,PIX,61.29,6,30
ORDER_0870,2022-10-31,CUST_0177,Calças,Moletom,170.58,G,Preto,True,1,PIX,63.97,0,31
ORDER_0871,2022-11-01,CUST_0184,Calças,Moletom,190.5,M,Azul,False,2,PIX,71.44,1,1
ORDER_0872,2022-11-01,CUST_0319,Vestidos,Casual,167.15,G,Preto,False,4,Boleto,62.68,1,1
ORDER_0873,2022-11-01,CUST_0131,Blusas,Moletom,171.02,GG,Azul,False,2,Credit Card,64.13,1,1
ORDER_0874,2022-11-01,CUST_0363,Calças,Moletom,131.86,M,Branco,False,4,Credit Card,49.45,1,1
ORDER_0875,2022-11-01,CUST_0049,Acessórios,Bolsas,288.11,Único,Dourado,True,2,Boleto,132.05,1,1
ORDER_0876,2022-11-02,CUST_0055,Vestidos,Festa,529.01,M,Preto,False,2,PIX,242.46,2,2
ORDER_0877,2022-11-02,CUST_0154,Calças,Social,404.24,P,Branco,False,5,Boleto,175.17,2,2
ORDER_0878,2022-11-02,CUST_0355,Calças,Moletom,124.56,P,Branco,False,3,Debit Card,46.71,2,2
ORDER_0879,2022-11-02,CUST_0200,Acessórios,Cintos,154.38,Único,Preto,False,4,PIX,64.33,2,2
ORDER_0880,2022-11-03,CUST_0308,Blusas,Moletom,226.58,M,Azul,False,4,Boleto,84.97,3,3
ORDER_0881,2022-11-04,CUST_0356,Saias,Mini,113.5,M,Preto,False,4,PIX,44.45,4,4
ORDER_0882,2022-11-05,CUST_0373,Vestidos,Casual,138.3,M,Azul,False,5,Debit Card,43.22,5,5
ORDER_0883,2022-11-05,CUST_0118,Blusas,Moletom,222.12,G,Preto,False,4,PIX,69.41,5,5
ORDER_0884,2022-11-05,CUST_0263,Saias,Longa,280.47,M,Azul,False,3,Debit Card,101.28,5,5
ORDER_0885,2022-11-05,CUST_0046,Saias,Mini,238.13,P,Rosa,False,1,Credit Card,77.72,5,5
ORDER_0886,2022-11-06,CUST_0302,Vestidos,Casual,156.44,M,Azul,False,4,Boleto,58.67,6,6
ORDER_0887,2022-11-06,CUST_0356,Calças,Social,201.42,GG,Preto,False,3,Debit Card,87.28,6,6
ORDER_0888,2022-11-06,CUST_0400,Blusas,Moletom,191.17,M,Preto,False,3,Credit Card,71.69,6,6
ORDER_0889,2022-11-07,CUST_0408,Blusas,Social,159.73,P,Rosa,False,5,PIX,76.67,0,7
ORDER_0890,2022-11-08,CUST_0189,Saias,Mini,161.12,M,Vermelho,False,4,Boleto,75.73,1,8
ORDER_0891,2022-11-08,CUST_0310,Acessórios,Bijuterias,53.39,Único,Preto,False,5,Debit Card,32.03,1,8
ORDER_0892,2022-11-08,CUST_0318,Acessórios,Bolsas,263.01,Único,Preto,False,2,PIX,144.66,1,8
ORDER_0893,2022-11-09,CUST_0129,Calças,Moletom,155.08,G,Branco,False,3,Boleto,69.79,2,9
ORDER_0894,2022-11-09,CUST_0049,Blusas,Social,225.33,P,Preto,True,2,PIX,108.16,2,9
ORDER_0895,2022-11-09,CUST_0025,Blusas,Moletom,141.32,G,Branco,False,5,Debit Card,63.59,2,9
ORDER_0896,2022-11-10,CUST_0266,Acessórios,Bijuterias,50.5,Único,Prata,False,3,Credit Card,30.3,3,10
ORDER_0897,2022-11-10,CUST_0118,Blusas,Social,205.21,M,Azul,False,2,PIX,98.5,3,10
ORDER_0898,2022-11-10,CUST_0464,Acessórios,Bolsas,265.33,Único,Marrom,False,2,Boleto,145.93,3,10
ORDER_0899,2022-11-11,CUST_0144,Acessórios,Cintos,60.23,Único,Preto,False,3,Boleto,30.11,4,11
ORDER_0900,2022-11-12,CUST_0442,Calças,Moletom,207.0,M,Azul,False,2,Credit Card,77.62,5,12
ORDER_0901,2022-11-12,CUST_0200,Vestidos,Casual,204.13,M,Preto,False,4,Boleto,76.55,5,12
ORDER_0902,2022-11-12,CUST_0157,Acessórios,Bijuterias,41.98,Único,Marrom,False,4,PIX,20.99,5,12
ORDER_0903,2022-11-13,CUST_0487,Saias,Mini,206.04,P,Vermelho,False,4,Boleto,80.7,6,13
ORDER_0904,2022-11-14,CUST_0348,Acessórios,Cintos,59.92,Único,Dourado,False,5,Credit Card,29.96,0,14
ORDER_0905,2022-11-14,CUST_0134,Calças,Moletom,116.02,P,Preto,False,4,Credit Card,52.21,0,14
ORDER_0906,2022-11-14,CUST_0400,Calças,Moletom,123.37,P,Branco,False,5,PIX,55.52,0,14
ORDER_0907,2022-11-14,CUST_0148,Saias,Midi,139.75,P,Azul,False,1,Boleto,69.88,0,14
ORDER_0908,2022-11-14,CUST_0336,Saias,Mini,170.45,M,Rosa,False,4,PIX,80.11,0,14
ORDER_0909,2022-11-14,CUST_0071,Blusas,T-shirt,52.71,G,Rosa,False,4,Boleto,22.14,0,14
ORDER_0910,2022-11-14,CUST_0233,Blusas,Social,234.04,P,Preto,False,4,PIX,112.34,0,14
ORDER_0911,2022-11-14,CUST_0334,Acessórios,Cintos,94.16,Único,Dourado,False,4,Boleto,47.08,0,14
ORDER_0912,2022-11-14,CUST_0299,Acessórios,Cintos,105.07,Único,Dourado,False,2,Debit Card,52.53,0,14
ORDER_0913,2022-11-15,CUST_0154,Calças,Social,232.5,GG,Preto,False,3,Credit Card,120.9,1,15
ORDER_0914,2022-11-15,CUST_0090,Vestidos,Festa,468.22,M,Preto,False,2,PIX,257.52,1,15
ORDER_0915,2022-11-16,CUST_0334,Calças,Social,231.46,M,Preto,True,5,Credit Card,120.36,2,16
ORDER_0916,2022-11-16,CUST_0199,Acessórios,Bijuterias,38.79,Único,Marrom,True,2,Debit Card,23.27,2,16
ORDER_0917,2022-11-16,CUST_0161,Saias,Midi,178.32,G,Rosa,False,5,Boleto,89.16,2,16
ORDER_0918,2022-11-16,CUST_0026,Blusas,Moletom,179.48,P,Azul,False,3,Credit Card,80.77,2,16
ORDER_0919,2022-11-17,CUST_0121,Vestidos,Praia,87.9,P,Azul,False,3,Debit Card,43.95,3,17
ORDER_0920,2022-11-17,CUST_0301,Blusas,Social,163.14,G,Preto,False,4,Credit Card,78.31,3,17
ORDER_0921,2022-11-18,CUST_0212,Acessórios,Bijuterias,47.31,Único,Dourado,False,5,PIX,28.39,4,18
ORDER_0922,2022-11-19,CUST_0063,Acessórios,Bolsas,377.04,Único,Prata,False,3,Credit Card,172.81,5,19
ORDER_0923,2022-11-19,CUST_0451,Acessórios,Cintos,71.59,Único,Prata,False,5,PIX,29.83,5,19
ORDER_0924,2022-11-19,CUST_0436,Calças,Jeans,354.84,GG,Azul,False,5,PIX,141.94,5,19
ORDER_0925,2022-11-19,CUST_0068,Saias,Midi,243.96,P,Preto,True,5,Credit Card,101.65,5,19
ORDER_0926,2022-11-20,CUST_0253,Blusas,Moletom,128.03,G,Branco,False,3,Debit Card,48.01,6,20
ORDER_0927,2022-11-20,CUST_0410,Calças,Jeans,359.35,G,Azul,False,2,Credit Card,143.74,6,20
ORDER_0928,2022-11-20,CUST_0459,Vestidos,Praia,108.49,M,Rosa,False,4,Boleto,45.2,6,20
ORDER_0929,2022-11-20,CUST_0002,Calças,Jeans,280.49,M,Azul,False,5,Debit Card,112.2,6,20
ORDER_0930,2022-11-21,CUST_0398,Acessórios,Bolsas,430.79,Único,Dourado,False,5,Credit Card,236.93,0,21
ORDER_0931,2022-11-22,CUST_0108,Vestidos,Festa,567.94,M,Vermelho,False,4,Credit Card,312.37,1,22
ORDER_0932,2022-11-22,CUST_0286,Blusas,T-shirt,79.43,P,Branco,False,5,PIX,33.36,1,22
ORDER_0933,2022-11-22,CUST_0049,Blusas,T-shirt,118.64,P,Azul,True,5,Boleto,49.83,1,22
ORDER_0934,2022-11-23,CUST_0140,Acessórios,Bijuterias,91.55,Único,Marrom,False,5,Debit Card,54.93,2,23
ORDER_0935,2022-11-23,CUST_0218,Blusas,Moletom,179.12,GG,Branco,False,5,Debit Card,80.6,2,23
ORDER_0936,2022-11-24,CUST_0044,Saias,Longa,231.0,G,Preto,False,5,Boleto,120.12,3,24
ORDER_0937,2022-11-24,CUST_0417,Calças,Jeans,209.44,P,Branco,False,5,Debit Card,100.53,3,24
ORDER_0938,2022-11-25,CUST_0269,Blusas,T-shirt,64.91,P,Azul,True,2,Credit Card,22.72,4,25
ORDER_0939,2022-11-25,CUST_0078,Acessórios,Bolsas,415.78,Único,Prata,False,5,Debit Card,190.56,4,25
ORDER_0940,2022-11-26,CUST_0216,Calças,Moletom,137.49,G,Azul,False,3,Credit Card,42.97,5,26
ORDER_0941,2022-11-26,CUST_0382,Acessórios,Bijuterias,49.19,Único,Prata,False,4,Credit Card,20.5,5,26
ORDER_0942,2022-11-26,CUST_0098,Calças,Moletom,178.46,GG,Preto,False,2,PIX,55.77,5,26
ORDER_0943,2022-11-26,CUST_0236,Acessórios,Bijuterias,53.29,Único,Prata,False,2,Credit Card,22.21,5,26
ORDER_0944,2022-11-26,CUST_0282,Vestidos,Praia,177.78,G,Preto,False,4,Credit Card,61.73,5,26
ORDER_0945,2022-11-27,CUST_0149,Vestidos,Casual,267.41,P,Vermelho,True,2,Credit Card,83.56,6,27
ORDER_0946,2022-11-27,CUST_0412,Saias,Mini,232.5,G,Preto,False,3,PIX,75.89,6,27
ORDER_0947,2022-11-28,CUST_0304,Calças,Moletom,204.05,GG,Branco,False,5,Boleto,76.52,0,28
ORDER_0948,2022-11-28,CUST_0484,Acessórios,Bijuterias,47.33,Único,Prata,False,3,PIX,23.66,0,28
ORDER_0949,2022-11-30,CUST_0424,Vestidos,Festa,664.86,M,Rosa,False,5,Boleto,304.73,2,30
ORDER_0950,2022-11-30,CUST_0066,Blusas,Social,147.43,M,Rosa,True,1,PIX,58.97,2,30
ORDER_0951,2022-11-30,CUST_0234,Blusas,Moletom,170.54,M,Branco,False,2,Debit Card,63.95,2,30
ORDER_0952,2022-12-01,CUST_0457,Blusas,Moletom,138.85,GG,Preto,False,5,Debit Card,52.07,3,1
ORDER_0953,2022-12-01,CUST_0087,Calças,Jeans,186.76,P,Branco,False,4,PIX,74.7,3,1
ORDER_0954,2022-12-01,CUST_0079,Calças,Jeans,197.88,P,Branco,False,3,Boleto,79.15,3,1
ORDER_0955,2022-12-01,CUST_0205,Vestidos,Praia,96.07,G,Vermelho,False,4,PIX,40.03,3,1
ORDER_0956,2022-12-01,CUST_0279,Vestidos,Casual,155.4,P,Azul,False,4,Boleto,58.27,3,1
ORDER_0957,2022-12-02,CUST_0337,Blusas,Moletom,133.72,GG,Preto,False,5,Credit Card,50.14,4,2
ORDER_0958,2022-12-02,CUST_0254,Blusas,Moletom,220.28,M,Preto,False,5,PIX,82.61,4,2
ORDER_0959,2022-12-03,CUST_0304,Acessórios,Bijuterias,94.48,Único,Marrom,False,4,Debit Card,39.37,5,3
ORDER_0960,2022-12-04,CUST_0380,Calças,Moletom,191.52,P,Branco,False,2,Debit Card,59.85,6,4
ORDER_0961,2022-12-04,CUST_0130,Acessórios,Cintos,111.97,Único,Marrom,False,5,PIX,38.88,6,4
ORDER_0962,2022-12-04,CUST_0084,Acessórios,Cintos,176.46,Único,Prata,False,5,PIX,61.27,6,4
ORDER_0963,2022-12-04,CUST_0276,Calças,Moletom,147.46,M,Branco,False,5,PIX,46.08,6,4
ORDER_0964,2022-12-05,CUST_0187,Calças,Jeans,202.04,P,Preto,False,5,PIX,80.82,0,5
ORDER_0965,2022-12-05,CUST_0046,Blusas,Moletom,181.79,G,Azul,False,4,PIX,68.17,0,5
ORDER_0966,2022-12-06,CUST_0387,Acessórios,Bolsas,372.16,Único,Dourado,False,4,Boleto,204.69,1,6
